Tapahtuma,Tapahtuma.1,Tyyppi1,1-Energia,X-Kulma,Y-Kulma,Z-Kulma,Transversaalinen-liike-energia,Eta,Phi,Varaus,Tyyppi2,2-Energia,X-Kulma2,Y-Kulma2,Z-Kulma2,Transversaalinen-liike-energia2,Eta2,Phi2,Varaus2,Massa[GeV],Massa(kg),Phi(deg),Phi2(deg)
166784,50720714,G,14.2652,-14.1033,1.92398,0.938951,14.2339,0.0659179999999999,3.00601,-1,G,9.89067,-9.45325,-0.8165439999999999,2.78991,9.48845,0.289952,-3.05543,1,3.66976,6.541941397180559e-27,172.23168617410923,-175.0632435976456
166784,51023111,G,17.2729,13.9898,5.118040000000001,8.74265,14.8966,0.557549,0.3507159999999999,1,G,19.129,14.4105,9.18656,8.5939,17.0896,0.48378,0.567533,-1,3.65397,6.513793165508329e-27,20.094546607708853,32.517245634396005
166784,51982879,G,7.92201,-2.23055,0.1408839999999999,-7.599469999999999,2.2349900000000003,-1.93794,3.07852,-1,G,7.285189999999999,1.03889,2.09884,-6.897710000000001,2.34189,-1.80103,1.11117,1,3.8281,6.824208085146413e-27,176.38620314660258,63.6653513215475
166784,51811356,G,13.708,-9.10839,-1.31833,-10.1587,9.2033,-0.952905,-2.99785,-1,G,29.5712,-17.8463,1.92593,-23.4999,17.9499,-1.08404,3.03409,1,3.64275,6.4937916987976e-27,-171.76415261328253,173.8405516628365
166784,52201301,G,7.861860000000001,1.61902,6.18306,4.5767,6.39152,0.665772,1.3147,1,G,4.9659,3.52374,2.55563,2.38768,4.352930000000001,0.524187,0.627479,-1,3.63814,6.485573627359413e-27,75.32676132584436,35.95189843308702
166784,52854806,G,7.51986,-2.97045,-1.91021,-6.63812,3.5316400000000003,-1.38846,-2.5701,-1,G,6.48195,-2.5524,1.94691,-5.63022,3.21017,-1.32782,2.48996,1,3.87756,6.912378543570001e-27,-147.25588292656317,142.66419915638505
166784,52198564,G,53.6232,0.341562,15.7989,51.2418,231.431,1.89212,1.5582200000000002,-1,T,6.1204,-0.7552760000000001,0.944685,5.99877,1.20949,2.30451,2.24523,1,3.50774,6.2531145133594925e-27,89.27942955286926,128.64220303614934
166784,54959286,G,30.1334,2.19675,-8.57138,-28.8048,8.8484,-1.89625,-1.31991,1,G,39.2809,3.85897,-15.0989,-36.0571,15.5842,-1.57572,-1.32057,-1,3.78602,6.749193671671592e-27,-75.6252723371075,-75.66308755158614
166784,55883071,G,22.473000000000003,-0.778975,6.53646,-21.487,6.58272,-1.89883,1.68941,-1,G,14.3434,-2.23927,6.282430000000001,-12.6979,6.669569999999999,-1.39979,1.91319,1,3.66042,6.525291334874125e-27,96.79606286719003,109.61771240662674
166784,57027703,G,26.8872,-9.683,-13.4188,21.1916,16.5476,1.06659,-2.19587,-1,G,35.8557,-9.20402,-17.5003,29.9107,19.7731,1.20179,-2.05498,1,3.53831,6.3076104881676044e-27,-125.81408335938382,-117.74168098378617
166784,61581699,G,26.1269,-9.97949,-19.4312,-14.3332,21.8441,-0.6163810000000001,-2.04525,1,G,9.13879,-3.31786,-7.8911,-3.19822,8.56024,-0.365426,-1.96881,-1,3.60394,6.42460658979195e-27,-117.18419304912389,-112.80450366314419
166784,62461496,G,21.761,10.9403,8.227889999999999,-16.9157,13.689,-1.03864,0.644825,1,G,8.436860000000001,5.524290000000001,4.09744,-4.884930000000001,6.877999999999999,-0.661024,0.638177,-1,3.69397,6.585099642195421e-27,36.945751024520874,36.56484868231793
166784,63906428,G,49.3663,11.884,-8.087819999999999,-47.2269,14.3751,-1.90501,-0.597562,1,T,9.7717,0.965874,-2.4462200000000003,-9.41052,2.63,-1.98697,-1.19474,-1,3.663580000000001,6.530924546532405e-27,-34.23778059739424,-68.45355961545546
166784,65037909,G,10.4516,1.56493,-2.88337,9.92275,3.28067,1.8262,-1.07354,-1,G,7.8562,-1.93111,-2.88893,7.04511,3.47492,1.45583,-2.16003,1,3.71643,6.625138228855223e-27,-61.509311138470345,-123.76060262163504
166784,125176965,G,14.5015,-1.7534,2.73353,14.1328,3.24755,2.17669,2.14113,1,G,6.05587,-2.65057,2.33116,4.91961,3.52985,1.13432,2.42022,-1,3.81649,6.803511380287985e-27,122.67771238883786,138.66839149314296
166784,126059241,G,7.51819,2.93844,-3.5344900000000004,-5.94853,4.596419999999999,-1.07489,-0.877224,1,T,7.78518,0.578828,-1.45813,-7.62475,1.56881,-2.28465,-1.19291,-1,3.55839,6.3434063394645244e-27,-50.26123288758082,-68.34870833894652
166784,126060441,G,46.313,18.9829,2.85054,42.1474,19.1957,1.52787,0.14905,-1,G,19.646,10.1399,1.60943,16.7495,10.2668,1.26552,0.157409,1,3.70259,6.60046618792149e-27,8.539935936424357,9.01887135737418
166784,126705290,G,26.1873,0.951138,13.1454,-22.6286,13.1797,-1.30937,1.4985700000000002,1,G,14.8919,-1.26873,9.21765,-11.6269,9.30456,-1.04734,1.70758,-1,3.72218,6.635388534878994e-27,85.86173630491413,97.83712718094269
166784,126920642,G,7.1624300000000005,-0.4213979999999999,-3.3534300000000004,6.313969999999999,3.3798,1.38306,-1.6958,1,G,6.7167,-3.82295,-3.22805,4.47969,5.00352,0.8053739999999999,-2.44037,-1,3.84667,6.857312116948395e-27,-97.16218289827859,-139.8229014503315
166784,67039862,G,34.6589,3.31926,16.3476,30.3803,16.6812,1.3607,1.37048,-1,G,34.3337,6.51633,17.3465,28.9038,18.53,1.2275,1.21145,1,3.65211,6.51047741434238e-27,78.52271990708388,69.410972091119
166784,72063235,G,43.4049,8.682960000000001,11.4027,40.9702,14.3323,1.77275,0.919987,-1,T,5.07837,-0.193019,1.59596,4.81605,1.60759,1.81712,1.69115,1,3.6333,6.476945543680276e-27,52.71137230689859,96.89575752354278
166784,72064059,G,12.923,12.5267,-1.95682,-2.4988900000000003,12.6786,-0.195841,-0.1549589999999999,1,T,55.9076,52.6685,-15.6982,-10.2589,54.9582,-0.185601,-0.289672,-1,3.57384,6.3709484660849125e-27,-8.878496697567133,-16.596983043112488
166784,73842872,G,26.5802,-14.1454,10.0518,20.1337,17.3531,0.990267,2.52379,1,G,4.84663,-3.69013,1.02348,2.96885,3.82943,0.713242,2.8710400000000003,-1,3.62642,6.464680829690095e-27,144.6025153773125,164.49847481322908
166784,73621001,G,42.4091,10.5185,-12.4708,-39.1454,16.3144,-1.60922,-0.870116,1,G,18.109,3.71158,-3.11882,-17.4477,4.84797,-1.99256,-0.698832,-1,3.759430000000001,6.701792691293848e-27,-49.85397448680185,-40.040124188683706
166784,76095598,G,11.9587,0.835707,-3.3137,11.4595,3.41745,1.9246,-1.32375,1,G,9.24005,1.71087,-5.14494,7.4813,5.42194,1.1262,-1.24976,-1,3.54951,6.327576301639989e-27,-75.84528813043774,-71.60597340426504
166784,78454603,G,9.03975,-1.57808,0.84772,-8.85985,1.7913599999999998,-2.30177,2.6486400000000003,1,G,5.0565,0.330701,-2.05,-4.60925,2.07651,-1.53779,-1.41086,-1,3.77972,6.737962901593372e-27,151.75589344952039,-80.836323483822
166784,82698658,G,10.8424,-6.13129,8.09757,3.79237,10.1569,0.365205,2.21887,1,G,8.685089999999999,-7.134519999999999,4.51721,2.02808,8.44432,0.237919,2.57716,-1,3.51128,6.2594251365463005e-27,127.13188628818459,147.6603911299255
166784,83012349,G,9.72308,-8.07648,-4.97946,-2.12189,9.48813,-0.221813,-2.5891,-1,G,8.73648,-8.554160000000001,-1.18487,-1.31804,8.63583,-0.152038,-3.00395,1,3.78742,6.75168939835564e-27,-148.34450273731167,-172.11365686831232
163589,292725,G,10.0116,-8.20728,3.81534,-4.27834,9.05076,-0.4566659999999999,2.70644,-1,G,10.4032,-6.02925,6.848330000000001,-4.99632,9.12422,-0.523366,2.29267,1,3.7881,6.75290160845932e-27,155.06758950537633,131.3603148162498
163589,1598140,G,6.987989999999999,-2.4056900000000003,3.40247,5.608630000000001,4.1670300000000005,1.10616,2.18623,-1,G,6.41787,-0.765079,5.62359,2.9946200000000003,5.61879,0.505812,1.70619,1,3.76532,6.71229256998602e-27,125.26175204487772,97.7574860474195
163589,1606611,G,12.4615,1.6907599999999998,3.27044,11.9048,3.68164,1.88982,1.09365,1,G,7.17048,2.91624,0.0551309,6.54959,2.91676,1.54833,0.0189025,-1,3.5450800000000005,6.319679109346896e-27,62.661529264478354,1.0830334722459674
163589,2268514,G,14.09,6.732939999999999,2.2953,-12.162,7.11343,-1.30574,0.32855,1,G,11.9507,7.44568,4.173369999999999,-8.3638,8.53552,-0.8670760000000001,0.510876,-1,3.73228,6.653393420242484e-27,18.824528359021958,29.271038654523515
163589,2657839,G,20.3611,1.839,7.328089999999999,-18.9071,7.55532,-1.6481599999999998,1.32492,-1,G,17.1533,-1.01961,8.00297,-15.1373,8.06766,-1.3869,1.69752,1,3.54874,6.326203651963764e-27,75.91232419246803,97.26073163904108
163589,2728600,G,10.6992,-2.03052,-1.02955,-10.4537,2.27662,-2.22906,-2.67233,1,T,12.4705,-0.462451,2.44237,-12.2198,2.48577,-2.29581,1.75793,-1,3.81307,6.797414676531238e-27,-153.1132304661852,100.72196967942617
163589,3052407,G,29.4845,-8.22236,12.162,-25.5695,14.6807,-1.32178,2.16528,1,G,13.7909,-4.40221,7.707839999999999,-10.5541,8.876389999999999,-1.00892,2.08972,-1,3.69522,6.587327969591893e-27,124.06140546407873,119.7321363640705
163589,4494961,G,7.997380000000001,2.87684,-2.11082,7.15648,3.56816,1.44616,-0.633005,1,G,5.86215,3.5891800000000003,1.14163,4.49089,3.76637,1.01108,0.307957,-1,3.6982,6.592640302105082e-27,-36.26851491067629,17.64463637150913
163589,5121721,G,14.5785,0.5786060000000001,-6.6095,12.9808,6.63478,1.4240000000000002,-1.48348,1,G,10.800999999999998,0.948381,-7.40831,7.80179,7.46877,0.912554,-1.44347,-1,3.65679,6.51882027211477e-27,-84.99714299206175,-82.7047388537435
163589,5759841,G,3.41679,-2.26023,-2.55995,-0.0361257,11.7547,-0.0215893,-2.23621,-1,G,8.48552,-0.141425,-8.35339,-1.48115,8.198080000000001,-0.176652,-1.58663,1,3.8071,6.786772184885689e-27,-128.12539510494136,-90.9072026488358
163589,5861231,G,12.7939,-8.15648,3.93419,-9.03698,9.05572,-0.879909,2.69217,-1,G,8.30206,-6.79172,3.32341,-3.42645,7.56125,-0.438929,2.68652,1,3.68532,6.569679616611838e-27,154.24997873172467,153.92625757747575
163589,6735348,G,9.22044,4.82469,7.756819999999999,-1.24881,9.13487,-0.136285,1.01436,1,G,7.942039999999999,4.15396,5.364269999999999,-4.12722,6.7846,-0.5759479999999999,0.911876,-1,3.58745,6.3952104947776966e-27,58.11854690688635,52.24664623926802
163589,6385897,G,13.2224,-0.542164,5.37604,-12.0675,5.40331,-1.54337,1.6713,1,G,6.36958,-1.53736,4.35239,-4.3878900000000005,4.61592,-0.8460059999999999,1.91034,-1,3.75477,6.693485486759802e-27,95.75843630020817,109.45441943501447
163589,6696760,G,7.150980000000001,-5.34971,3.24293,3.46257,6.25587,0.528537,2.5966400000000003,-1,G,7.29241,-2.70744,5.83275,3.43756,6.43049,0.511918,2.00538,1,3.70325,6.601642744786827e-27,148.7765129148403,114.89981031993747
163589,7024208,G,7.30973,-6.68803,-2.89499,0.556977,7.287710000000001,0.0763527,-2.73308,1,G,9.17532,-7.1403,-4.9863800000000005,-2.88572,8.70907,-0.325565,-2.53198,-1,3.60483,6.4261931588982375e-27,-156.59394907160473,-145.0717678115246
163589,7548383,G,12.0979,-9.3518,5.41448,5.4382,10.8061,0.484118,2.6167700000000003,-1,G,8.0337,-6.47655,0.904901,4.66526,6.53946,0.663611,3.00277,1,3.56766,6.359931615436757e-27,149.92987695643856,172.04604784848686
163589,8651473,G,6.10336,3.4334,1.08616,4.92664,3.60111,1.11929,0.306388,1,G,14.9641,3.97073,0.4408149999999999,14.4206,3.99512,1.99539,0.110563,-1,3.5172800000000004,6.270121108049367e-27,17.55473929345311,6.334793270304503
163589,9371776,G,7.2168,-1.14574,0.851591,7.073410000000001,1.42756,2.30356,2.50241,1,G,12.1256,2.56856,-0.397389,11.8433,2.59912,2.2215700000000003,-0.153496,-1,3.74914,6.683449100166091e-27,143.37753161132287,-8.794672972139503
163589,9814119,G,11.7439,-3.94611,-6.376469999999999,-9.03749,7.49874,-1.0193,-2.12496,-1,G,16.2869,-6.646910000000001,-11.4245,-9.51583,13.2175,-0.668929,-2.09773,1,3.52299,6.280300107596447e-27,-121.75123963411141,-120.19107555797025
163589,9982276,G,8.553460000000001,-6.06372,5.56482,2.32691,8.230189999999999,0.279091,2.39907,1,G,17.6906,-10.0907,11.0318,9.4564,14.9506,0.5965,2.31167,-1,3.67306,6.547824181507245e-27,137.45658575644137,132.4489346269983
163589,10295792,G,32.532,2.06443,6.32875,-31.8435,6.65694,-2.26907,1.25548,1,G,32.9001,1.0225799999999998,9.89051,-31.3614,9.94323,-1.86606,1.46777,-1,3.73005,6.649418084167178e-27,71.93370526307984,84.0970262959113
163589,10128851,G,19.4524,-5.6157,10.9184,-15.0876,12.2779,-1.0343,2.04584,1,G,8.0052,-1.10675,6.138240000000001,-5.01689,6.23722,-0.736059,1.74918,-1,3.68875,6.575794146987756e-27,117.21799755903663,100.22063160868673
163589,10326627,G,25.9106,-11.1959,-5.7170000000000005,-22.6564,12.5711,-1.35154,-2.66948,-1,G,11.8728,-5.79464,-4.82165,-9.17198,7.538310000000001,-1.02663,-2.44759,1,3.84584,6.855832507557138e-27,-152.9499374945729,-140.2365769784159
163589,11083594,G,7.12029,6.71157,-0.877919,2.20713,6.76875,0.320559,-0.130068,-1,G,9.51157,6.81462,-0.8726360000000001,6.5771,6.87027,0.8508760000000001,-0.12736,1,3.6652,6.53381245883823e-27,-7.4523474497071,-7.2971904787856845
163589,11523463,G,8.35553,6.26695,-2.9942,4.643680000000001,6.9455,0.626743,-0.4457109999999999,-1,G,11.5848,10.0655,-0.0852878,5.733619999999999,10.0659,0.5425909999999999,-0.00847306,1,3.70072,6.597132610136367e-27,-25.53735918255375,-0.48547057756108525
163589,12134127,G,12.5609,9.45124,3.00538,7.707660000000001,9.91757,0.7147439999999999,0.307876,1,G,10.7397,7.06357,-0.348211,8.08179,7.07215,0.978809,-0.0492568,-1,3.71689,6.625958253337126e-27,17.63999541336857,-2.8222067523198078
163589,12118288,G,6.21886,3.98026,-4.49632,1.6136,6.00494,0.265579,-0.8462040000000001,1,G,7.74374,1.55473,-7.495989999999999,1.1607,7.655530000000001,0.151041,-1.36629,-1,3.57851,6.3792734972381305e-27,-48.48391780708512,-78.28265059092409
163589,13790808,G,13.5732,-1.70179,8.08991,-10.7647,8.266960000000001,-1.07975,1.77813,1,G,36.9839,0.758545,19.9874,-31.1083,20.0018,-1.22504,1.53286,-1,3.66755,6.538001714343597e-27,101.87934442559036,87.82640858441756
163589,13919327,G,17.0758,-6.44154,-6.6973,-14.3256,9.29232,-1.21765,-2.33673,-1,G,12.8566,-7.061,-2.73395,-10.3899,7.5718,-1.12171,-2.77218,1,3.71826,6.628400500163657e-27,-133.88476686159606,-158.8342140505661
163589,13979942,G,14.5292,-7.05092,-2.16384,-12.5176,7.37548,-1.29939,-2.84383,-1,G,13.2431,-7.99445,1.04425,-10.5056,8.06236,-1.08031,3.01171,1,3.69062,6.579127724772877e-27,-162.9394566526782,172.5582721173338
163589,14580112,G,7.326289999999999,-0.969079,-7.236639999999999,-0.5961489999999999,7.30123,-0.08156,-1.70392,1,G,8.37699,-0.0707352,-7.05929,-4.50823,7.05965,-0.601634,-1.58082,-1,3.88375,6.92341322083733e-27,-97.6274246279248,-90.57431416986483
163589,15439703,G,11.4502,-1.66897,-7.560110000000001,-8.435360000000001,7.742139999999999,-0.943292,-1.78807,1,G,19.0278,-6.92135,-13.2003,-11.8277,14.9048,-0.727622,-2.05372,-1,3.67851,6.557539688955861e-27,-102.44886447395037,-117.6694883015997
163589,15096348,G,6.31262,6.30203,-0.2982039999999999,-0.183007,6.309080000000001,-0.0290028999999999,-0.0472835,1,G,6.0603,5.13131,3.21951,-0.142721,6.05769,-0.023558,0.560341,-1,3.70507,6.60488718947609e-27,-2.7091449906066494,32.10517438813795
163589,15961442,G,8.68694,-4.101719999999999,7.25265,-2.45496,8.33217,-0.290532,2.0855,1,G,8.353439999999999,-2.82391,5.50758,-5.60901,6.1893400000000005,-0.813495,2.04458,-1,3.81569,6.802085250754242e-27,119.49034817452532,117.14580487685012
163589,16135754,G,15.1591,-5.5250900000000005,3.18492,13.7519,6.377330000000001,1.51146,2.6186700000000003,-1,G,13.5529,-8.01657,2.12429,10.7188,8.29325,1.07385,2.88256,1,3.74129,6.669455204116251e-27,150.03873893751341,165.15852219321968
163589,16807804,G,25.3936,10.3893,-4.44766,-22.7399,11.3013,-1.44905,-0.404492,-1,G,16.7945,5.64958,-5.61267,-14.7859,7.96365,-1.37764,-0.7821199999999999,1,3.63156,6.473843711944386e-27,-23.17568444680417,-44.812175072768994
163589,17171265,G,22.6987,-4.14689,11.4284,-19.1681,12.1575,-1.23654,1.91888,1,G,15.2302,-4.74181,9.09956,-11.2543,10.2609,-0.948201,2.05118,-1,3.55955,6.345474227288449e-27,109.94372539205617,117.52395702163646
163589,17454828,G,6.243180000000001,1.04593,-5.23917,-3.2285,5.34255,-0.572508,-1.37375,-1,G,10.4314,5.12625,-6.032,-6.79258,7.91603,-0.777381,-0.866394,1,3.53324,6.298572392247515e-27,-78.71007710609166,-49.64071959545417
163589,17803749,G,76.1694,-14.8763,7.70815,-74.3037,16.7547,-2.1951,2.66353,1,T,4.75594,-0.3635739999999999,1.2209,-4.58094,1.27389,-1.99177,1.86023,-1,3.75972,6.70230966324983e-27,152.6090276064701,106.58332792361412
163589,18723114,G,27.3536,-8.06873,-2.20835,-26.0428,8.36548,-1.85363,-2.8744400000000003,-1,G,20.3935,-8.53218,-3.10603,-18.2603,9.07995,-1.44857,-2.79247,1,3.63177,6.474218070946994e-27,-164.69328046357353,-159.99674541688645
163589,18736733,G,36.9989,16.9334,-10.1175,31.3018,19.7258,1.24199,-0.538569,-1,G,20.8844,11.6875,-6.50286,16.0393,13.3748,1.01547,-0.507738,1,3.72753,6.644925776135893e-27,-30.8577306765792,-29.091244498411477
163589,19095735,G,15.2082,-4.71596,-5.693,13.2901,7.3926,1.34935,-2.2626,-1,G,10.6923,-2.75935,-6.67859,7.88012,7.22617,0.943939,-1.9626,1,3.70392,6.602837128271337e-27,-129.6374307262915,-112.44869687236795
163589,19646417,G,9.18344,-5.36666,-2.44195,-7.039910000000001,5.89611,-1.01212,-2.71457,-1,G,8.46167,-5.710369999999999,-4.723269999999999,-4.08303,7.410639999999999,-0.526329,-2.45052,1,3.68638,6.571569238244045e-27,-155.53340419281764,-140.40445361238923
163589,20145901,G,7.167839999999999,7.04592,-0.176404,1.30026,7.04812,0.183453,-0.0250310999999999,1,G,10.2924,8.43955,-1.92157,5.56816,8.65554,0.605603,-0.2238699999999999,-1,3.67211,6.546130652685925e-27,-1.4341763865698147,-12.82680615959289
163589,20245019,G,9.85548,-2.87112,-5.72711,-7.4884,6.40649,-0.995895,-2.0355,1,G,8.51117,-2.24832,-7.30146,-3.75001,7.63978,-0.4730149999999999,-1.86951,-1,3.88323,6.922486236640396e-27,-116.62555919887139,-107.11503275749547
163589,21343427,G,49.0756,-3.26975,9.89667,-47.9559,10.4228,-2.23104,1.88989,1,T,2.97414,0.687679,0.552321,-2.8383700000000003,0.8820209999999999,-1.88523,0.676669,-1,3.642630000000001,6.493577779367541e-27,108.28272074397202,38.77027782733534
163589,22027827,G,29.7955,15.1661,0.0446869,-25.6467,15.1661,-1.29627,0.0029465,-1,G,13.8447,8.05055,2.16641,-11.0526,8.33695,-1.09404,0.262873,1,3.70603,6.60659854491658e-27,0.16882201433528596,15.061513447941499
163589,22326709,G,9.64877,-7.1622,5.92766,-2.57941,9.297,-0.274003,2.45023,1,G,9.56521,-6.18037,7.26426,0.718133,9.53763,0.0752238,2.27575,-1,3.6962,6.589074978270727e-27,140.38783783633045,130.3908702268885
163589,23298855,G,8.99713,2.16372,-5.76654,-6.5576300000000005,6.15912,-0.926393,-1.21183,1,G,12.3027,-1.33047,-7.69647,-9.5047,7.81062,-1.02674,-1.74197,-1,3.70637,6.60720464996842e-27,-69.43274448733398,-99.80752903839743
163589,22996404,G,8.38821,4.7242,6.47558,-2.46975,8.01568,-0.303436,0.940517,1,G,7.02772,3.63476,5.8623400000000006,1.34135,6.89772,0.1932569999999999,1.01579,-1,3.77904,6.736750691489695e-27,53.8876546603021,58.200479871590055
163589,23565046,G,11.344,-7.274360000000001,8.6783,0.667118,11.3238,0.0588786999999999,2.26841,1,G,15.6445,-6.35128,14.1951,1.7030599999999998,15.5512,0.109296,1.99151,-1,3.72962,6.648651539542792e-27,129.97031920526248,114.10511785809105
163589,23942714,G,8.45503,8.17582,-2.00185,-0.7905369999999999,8.41733,-0.0937802,-0.240126,1,G,11.1398,8.98513,-6.47271,-1.20616,11.0738,-0.108706,-0.624274,-1,3.69502,6.586971437208457e-27,-13.7582063513575,-35.768265459747596
163589,24033555,G,10.2446,7.63138,-6.22091,-2.82881,9.8457,-0.283502,-0.683926,1,G,7.01008,6.12301,-1.5545,-3.03683,6.31726,-0.4639,-0.248626,-1,3.69819,6.59262247548591e-27,-39.186073299261764,-14.24522047721867
163589,24026457,G,13.6472,7.959739999999999,-1.4493200000000002,-10.9898,8.09061,-1.11353,-0.180108,-1,G,11.0293,4.92172,-4.09684,-8.97931,6.4037,-1.13926,-0.694187,1,3.67052,6.543296220237614e-27,-10.319428256541551,-39.77398529284546
163589,26028767,G,14.5259,-4.74028,-4.06968,13.1133,6.2476,1.48702,-2.43217,1,G,19.5544,-9.76507,-6.71403,15.5541,11.8505,1.08606,-2.53927,-1,3.5996300000000003,6.4169233169289155e-27,-139.35307605832426,-145.48945404417498
163589,26170409,G,7.699960000000001,2.08224,7.40636,-0.297153,7.6935,-0.0386142,1.29673,1,G,8.10625,-0.715313,7.809260000000001,2.05036,7.84195,0.258569,1.6621400000000002,-1,3.65773,6.520495974316917e-27,74.29715616799434,95.23360695986838
163589,26128982,G,18.4236,-1.7849099999999998,-5.94779,-17.3452,6.20984,-1.75093,-1.86234,1,G,19.1764,-3.03993,-9.37125,-16.4517,9.85198,-1.28545,-1.88448,-1,3.68393,6.567201716546962e-27,-106.7042220183867,-107.97275057680625
163589,25985718,G,9.64387,8.55062,-1.47543,-4.20749,8.67698,-0.467668,-0.17087,-1,G,8.394730000000001,6.0797,1.02245,-5.696680000000001,6.165080000000001,-0.8266180000000001,0.166616,1,3.61205,6.4390639779402566e-27,-9.790129845399731,9.546393599351095
163589,27047328,G,9.97091,7.87885,-1.45713,-5.93366,8.01246,-0.685574,-0.182876,-1,G,8.41375,4.77453,-3.92199,-5.7098,6.17884,-0.826666,-0.687678,1,3.65819,6.521315998798819e-27,-10.478022974233754,-39.40104706399483
163589,27674422,G,15.3362,-9.11142,-9.9166,-7.336889999999999,13.4669,-0.520928,-2.3139,1,T,20.0173,-11.9834,-9.97801,-12.5507,15.5936,-0.736459,-2.44725,-1,3.68336,6.56618559925417e-27,-132.57670421531245,-140.21709641338148
163589,28090946,G,24.8985,4.73808,-6.73615,23.4968,8.2356,1.77093,-0.957805,-1,T,3.24166,0.729945,0.38734,3.13278,0.826349,2.04276,0.48786,1,3.53946,6.3096605493723575e-27,-54.8781840965242,27.952318993250504
163589,28765283,G,15.735,6.82344,7.33887,-12.130999999999998,10.0209,-1.02272,0.8217770000000001,-1,T,28.8164,8.1819,15.6962,-22.7389,17.7007,-1.06905,1.09028,1,3.62502,6.462185103006048e-27,47.08435380091916,62.468442487519276
163589,28933868,G,10.0698,-2.99781,4.47503,8.507439999999999,5.38635,1.23804,2.16103,-1,T,3.04114,0.775903,0.290763,2.92418,0.8285950000000001,1.97368,0.358544,1,3.683030000000001,6.565597320821504e-27,123.81789840114813,20.543057969737234
